,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_NN__learning_rate_init,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,split10_test_score,split11_test_score,split12_test_score,split13_test_score,split14_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,split8_train_score,split9_train_score,split10_train_score,split11_train_score,split12_train_score,split13_train_score,split14_train_score,mean_train_score,std_train_score,,
76,0.44606843,0.101631885,0.005182854,5.56E-05,0.0001,"(40, 40)",0.5,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (40, 40), 'NN__learning_rate_init': 0.5}",0.369244192,0.369244192,0.369244192,0.535255341,0.369244192,0.603167854,0.369244192,0.369244192,0.369244192,0.369244192,0.598505793,0.369244192,0.369244192,0.369244192,0.394616378,0.412882099,0.084427723,163,0.367687747,0.367687747,0.367687747,0.569916564,0.367687747,0.602825089,0.367687747,0.367687747,0.367687747,0.380538609,0.533740355,0.367687747,0.367687747,0.367687747,0.374146983,0.409203005,0.080875892,,
84,0.472943974,0.098795265,0.005238867,6.27E-05,0.0001,"(50, 50)",0.5,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'NN__learning_rate_init': 0.5}",0.369244192,0.369244192,0.369244192,0.538135374,0.450553271,0.563643036,0.369244192,0.488300083,0.407351637,0.369244192,0.369244192,0.369244192,0.394616378,0.369244192,0.369244192,0.411053167,0.064795413,164,0.367687747,0.367687747,0.367687747,0.526431061,0.483523545,0.549870915,0.380538609,0.534060218,0.429984639,0.367687747,0.380538609,0.367687747,0.374146983,0.367687747,0.367687747,0.415527254,0.068025248,,
120,0.451843278,0.084996263,0.006345208,0.00402901,0.0001,"(35, 35, 35)",0.5,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (35, 35, 35), 'NN__learning_rate_init': 0.5}",0.369244192,0.369244192,0.382062554,0.369244192,0.369244192,0.369244192,0.369244192,0.540276389,0.369244192,0.369244192,0.369244192,0.4857216,0.369244192,0.369244192,0.627289464,0.406469075,0.076935165,165,0.367687747,0.367687747,0.377351166,0.367687747,0.367687747,0.367687747,0.367687747,0.622812431,0.367687747,0.367687747,0.367687747,0.551027259,0.367687747,0.367687747,0.571988132,0.411182947,0.086470235,,
92,0.513539139,0.0999412,0.005451473,0.000525687,0.0001,"(60, 60)",0.5,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (60, 60), 'NN__learning_rate_init': 0.5}",0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.298620909,0.59946643,0.382286746,0.644275955,0.399089077,0.089607198,166,0.367687747,0.380538609,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.380538609,0.367687747,0.375493084,0.546860131,0.443799538,0.583236404,0.401310407,0.067226451,,
60,0.346614933,0.072361913,0.005083752,6.68E-05,0.0001,"(20, 20)",0.5,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (20, 20), 'NN__learning_rate_init': 0.5}",0.369244192,0.369244192,0.473575557,0.369244192,0.369244192,0.369244192,0.369244192,0.397366107,0.369244192,0.369244192,0.635717893,0.369244192,0.369244192,0.382286746,0.394616378,0.398400307,0.06867643,167,0.367687747,0.367687747,0.446345756,0.367687747,0.367687747,0.367687747,0.367687747,0.44791449,0.367687747,0.367687747,0.606015407,0.367687747,0.367687747,0.458930545,0.374146983,0.400682043,0.06401099,,
56,0.386321576,0.088606431,0.005094926,8.70E-05,0.0001,"(15, 15)",0.5,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (15, 15), 'NN__learning_rate_init': 0.5}",0.575004209,0.369244192,0.382062554,0.369244192,0.530217261,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.382286746,0.394616378,0.397108605,0.061957672,168,0.554109829,0.367687747,0.377351166,0.367687747,0.574049077,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.380538609,0.367687747,0.367687747,0.458930545,0.374146983,0.401887729,0.067537203,,
100,0.360017363,0.071446252,0.00506134,8.54E-05,0.0001,"(10, 10, 10)",0.5,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (10, 10, 10), 'NN__learning_rate_init': 0.5}",0.369244192,0.369244192,0.473575557,0.369244192,0.369244192,0.298620909,0.565343477,0.369244192,0.369244192,0.298620909,0.624350104,0.369244192,0.369244192,0.369244192,0.369244192,0.396863525,0.086776292,169,0.367687747,0.367687747,0.443799538,0.367687747,0.367687747,0.416919847,0.572092856,0.367687747,0.367687747,0.309592573,0.59334564,0.367687747,0.367687747,0.367687747,0.367687747,0.400841862,0.076510068,,
128,0.611900918,0.149933411,0.005363115,7.29E-05,0.0001,"(45, 45, 45)",0.5,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (45, 45, 45), 'NN__learning_rate_init': 0.5}",0.335776941,0.369244192,0.369244192,0.409577019,0.369244192,0.382062554,0.369244192,0.394616378,0.543421307,0.369244192,0.369244192,0.369244192,0.394616378,0.369244192,0.369244192,0.385551221,0.045127582,170,0.375493084,0.367687747,0.367687747,0.47360379,0.367687747,0.377351166,0.380538609,0.374146983,0.544052416,0.367687747,0.367687747,0.367687747,0.374146983,0.367687747,0.367687747,0.389389001,0.048758884,,
152,0.427785365,0.07517951,0.005158313,7.14E-05,0.0001,"(15, 15, 15, 15)",0.5,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (15, 15, 15, 15), 'NN__learning_rate_init': 0.5}",0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.613430327,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.385523268,0.060910724,171,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.592493737,0.380538609,0.367687747,0.367687747,0.367687747,0.367687747,0.383531537,0.05593895,,
116,0.471483978,0.104289423,0.005219666,0.000103236,0.0001,"(30, 30, 30)",0.5,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (30, 30, 30), 'NN__learning_rate_init': 0.5}",0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.298620909,0.369244192,0.369244192,0.617018246,0.369244192,0.394616378,0.369244192,0.394616378,0.384437202,0.06542411,172,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.380538609,0.30007718,0.367687747,0.367687747,0.59334564,0.367687747,0.374146983,0.367687747,0.374146983,0.379942191,0.059715263,,
104,0.389145708,0.071473547,0.005088298,7.12E-05,0.0001,"(15, 15, 15)",0.5,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (15, 15, 15), 'NN__learning_rate_init': 0.5}",0.582169415,0.369244192,0.369244192,0.369244192,0.394616378,0.298620909,0.369244192,0.504794435,0.298620909,0.369244192,0.414707165,0.298620909,0.369244192,0.369244192,0.369244192,0.383073577,0.072349068,173,0.572823063,0.367687747,0.367687747,0.367687747,0.374146983,0.30007718,0.367687747,0.594848937,0.30007718,0.367687747,0.491887822,0.30007718,0.367687747,0.367687747,0.367687747,0.391696022,0.087261176,,
180,0.769091415,0.22149511,0.005681133,0.000271592,0.0001,"(50, 50, 50, 50)",0.5,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50, 50, 50), 'NN__learning_rate_init': 0.5}",0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.545568117,0.369244192,0.369244192,0.369244192,0.380999121,0.043982914,174,0.367687747,0.380538609,0.367687747,0.380538609,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.571959323,0.367687747,0.367687747,0.367687747,0.3830193,0.050682882,,
140,0.684293032,0.211826692,0.005555471,9.05E-05,0.0001,"(60, 60, 60)",0.5,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (60, 60, 60), 'NN__learning_rate_init': 0.5}",0.418969751,0.369244192,0.369244192,0.369244192,0.525821509,0.369244192,0.298620909,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.378289499,0.045276537,175,0.452719896,0.367687747,0.367687747,0.380538609,0.619875046,0.367687747,0.331280613,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.388598625,0.066212059,,
156,0.42737031,0.078871377,0.005194791,6.91E-05,0.0001,"(20, 20, 20, 20)",0.5,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (20, 20, 20, 20), 'NN__learning_rate_init': 0.5}",0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.298620909,0.369244192,0.298620909,0.64319406,0.378091079,0.07476622,176,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.30007718,0.367687747,0.30007718,0.530676256,0.369538905,0.048755328,,
96,0.361369737,0.07303782,0.005104526,9.49E-05,0.0001,"(5, 5, 5)",0.5,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (5, 5, 5), 'NN__learning_rate_init': 0.5}",0.369244192,0.609614486,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.298620909,0.369244192,0.369244192,0.369244192,0.369244192,0.298620909,0.375852441,0.066882056,177,0.367687747,0.539635731,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.30007718,0.367687747,0.367687747,0.367687747,0.367687747,0.30007718,0.370136204,0.050740229,,
48,0.351187913,0.108165128,0.005045223,5.65E-05,0.0001,"(5, 5)",0.5,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (5, 5), 'NN__learning_rate_init': 0.5}",0.369244192,0.369244192,0.369244192,0.369244192,0.394616378,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.394616378,0.372627151,0.008624885,178,0.367687747,0.367687747,0.367687747,0.367687747,0.374146983,0.367687747,0.380538609,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.374146983,0.369405703,0.003690687,,
188,0.757043028,0.36664045,0.005822849,0.000120039,0.0001,"(60, 60, 60, 60)",0.5,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (60, 60, 60, 60), 'NN__learning_rate_init': 0.5}",0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.394616378,0.369244192,0.369244192,0.369244192,0.369244192,0.394616378,0.369244192,0.369244192,0.372627151,0.008624885,178,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.374146983,0.367687747,0.367687747,0.367687747,0.367687747,0.374146983,0.367687747,0.367687747,0.368548979,0.002195718,,
136,0.563705746,0.189592575,0.005527814,9.13E-05,0.0001,"(55, 55, 55)",0.5,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (55, 55, 55), 'NN__learning_rate_init': 0.5}",0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.298620909,0.298620909,0.369244192,0.298620909,0.369244192,0.63040447,0.369244192,0.369244192,0.369244192,0.369244192,0.372530221,0.074388917,180,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.416919847,0.322072199,0.367687747,0.30007718,0.367687747,0.582742358,0.367687747,0.367687747,0.367687747,0.367687747,0.377758453,0.059890436,,
176,0.61270717,0.164459737,0.00557998,0.000148506,0.0001,"(45, 45, 45, 45)",0.5,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (45, 45, 45, 45), 'NN__learning_rate_init': 0.5}",0.369244192,0.369244192,0.382062554,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.37009875,0.003197461,181,0.367687747,0.367687747,0.377351166,0.380538609,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.369188699,0.003870689,,
144,0.44084967,0.103320481,0.005180931,0.000100589,0.0001,"(5, 5, 5, 5)",0.5,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (5, 5, 5, 5), 'NN__learning_rate_init': 0.5}",0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,5.55E-17,182,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,5.55E-17,,
124,0.532600991,0.159957118,0.006417163,0.004061716,0.0001,"(40, 40, 40)",0.5,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (40, 40, 40), 'NN__learning_rate_init': 0.5}",0.369244192,0.369244192,0.382062554,0.369244192,0.369244192,0.382062554,0.369244192,0.369244192,0.298620909,0.369244192,0.369244192,0.369244192,0.298620909,0.370962985,0.471047315,0.368438331,0.037113345,183,0.367687747,0.367687747,0.377351166,0.367687747,0.367687747,0.377351166,0.380538609,0.367687747,0.331280613,0.367687747,0.367687747,0.367687747,0.361082286,0.38034536,0.53237589,0.378788471,0.042548034,,
168,0.576513036,0.195334133,0.005449613,0.000122339,0.0001,"(35, 35, 35, 35)",0.5,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (35, 35, 35, 35), 'NN__learning_rate_init': 0.5}",0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.298620909,0.369244192,0.369244192,0.298620909,0.539483073,0.298620909,0.369244192,0.366468795,0.054054712,184,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.37263606,0.367687747,0.367687747,0.30007718,0.562794999,0.309592573,0.367687747,0.372644402,0.055177917,,
112,0.418924395,0.082409255,0.005176719,8.41E-05,0.0001,"(25, 25, 25)",0.5,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25, 25, 25), 'NN__learning_rate_init': 0.5}",0.369244192,0.369244192,0.369244192,0.369244192,0.394616378,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.298620909,0.366227453,0.019139636,185,0.367687747,0.367687747,0.367687747,0.367687747,0.374146983,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.346349362,0.366695804,0.005670327,,
108,0.411198791,0.092915728,0.005137714,7.42E-05,0.0001,"(20, 20, 20)",0.5,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (20, 20, 20), 'NN__learning_rate_init': 0.5}",0.369244192,0.369244192,0.369244192,0.369244192,0.394616378,0.369244192,0.369244192,0.369244192,0.298620909,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.366227453,0.019139636,186,0.367687747,0.367687747,0.367687747,0.367687747,0.374146983,0.367687747,0.367687747,0.367687747,0.375493084,0.367687747,0.380538609,0.367687747,0.367687747,0.367687747,0.367687747,0.369495443,0.003819016,,
160,0.472352966,0.084452508,0.00531168,9.37E-05,0.0001,"(25, 25, 25, 25)",0.5,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25, 25, 25, 25), 'NN__learning_rate_init': 0.5}",0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.298620909,0.364535974,0.017616542,187,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.380538609,0.367687747,0.367687747,0.367687747,0.322072199,0.365503435,0.012039808,,
172,0.60358882,0.157286421,0.00553654,0.000342486,0.0001,"(40, 40, 40, 40)",0.5,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (40, 40, 40, 40), 'NN__learning_rate_init': 0.5}",0.298620909,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.364535974,0.017616542,187,0.30007718,0.367687747,0.367687747,0.380538609,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.3640371,0.017390467,,
164,0.522452561,0.115391092,0.005727895,0.001301064,0.0001,"(30, 30, 30, 30)",0.5,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (30, 30, 30, 30), 'NN__learning_rate_init': 0.5}",0.369244192,0.369244192,0.369244192,0.369244192,0.298620909,0.369244192,0.298620909,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.359827755,0.0240073,189,0.367687747,0.367687747,0.367687747,0.367687747,0.30007718,0.367687747,0.30007718,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.358673005,0.022983173,,
148,0.390503295,0.077286314,0.005139542,0.00015498,0.0001,"(10, 10, 10, 10)",0.5,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (10, 10, 10, 10), 'NN__learning_rate_init': 0.5}",0.335776941,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.298620909,0.369244192,0.369244192,0.369244192,0.369244192,0.298620909,0.369244192,0.369244192,0.357596605,0.024576898,190,0.375493084,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.30007718,0.367687747,0.367687747,0.367687747,0.367687747,0.30007718,0.367687747,0.367687747,0.359193361,0.023267978,,
132,0.588077625,0.146867038,0.005342595,0.000179254,0.0001,"(50, 50, 50)",0.5,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50, 50), 'NN__learning_rate_init': 0.5}",0.369244192,0.369244192,0.369244192,0.369244192,0.440890832,0.369244192,0.369244192,0.298620909,0.298620909,0.298620909,0.298620909,0.369244192,0.394616378,0.369244192,0.369244192,0.356879239,0.039525688,191,0.367687747,0.367687747,0.367687747,0.367687747,0.431638696,0.367687747,0.380538609,0.361082286,0.378337746,0.30007718,0.306435814,0.367687747,0.374146983,0.367687747,0.367687747,0.364917286,0.0290534,,
184,0.667280181,0.263370413,0.005763356,5.49E-05,0.0001,"(55, 55, 55, 55)",0.5,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (55, 55, 55, 55), 'NN__learning_rate_init': 0.5}",0.369244192,0.369244192,0.369244192,0.369244192,0.298620909,0.298620909,0.369244192,0.298620909,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.298620909,0.369244192,0.350411317,0.031230791,192,0.367687747,0.367687747,0.367687747,0.367687747,0.30007718,0.30007718,0.367687747,0.30007718,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.328225308,0.367687747,0.351534804,0.027516161,,
