,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_NN__learning_rate_init,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,split10_test_score,split11_test_score,split12_test_score,split13_test_score,split14_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,split8_train_score,split9_train_score,split10_train_score,split11_train_score,split12_train_score,split13_train_score,split14_train_score,mean_train_score,std_train_score,,
148,0.265306854,0.067889008,0.003759559,0.00022572,0.0001,"(10, 10, 10, 10)",0.5,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (10, 10, 10, 10), 'NN__learning_rate_init': 0.5}",0.298620909,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.364535974,0.017616542,166,0.30007718,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.363180376,0.016865038,,
160,0.288294125,0.052013101,0.003869041,0.000105397,0.0001,"(25, 25, 25, 25)",0.5,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25, 25, 25, 25), 'NN__learning_rate_init': 0.5}",0.369244192,0.369244192,0.298620909,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.364535974,0.017616542,166,0.367687747,0.367687747,0.30007718,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.363180376,0.016865038,,
168,0.336099243,0.063917474,0.003944381,0.000107247,0.0001,"(35, 35, 35, 35)",0.5,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (35, 35, 35, 35), 'NN__learning_rate_init': 0.5}",0.298620909,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.364535974,0.017616542,166,0.30007718,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.363180376,0.016865038,,
172,0.409551191,0.108363527,0.004003843,5.72E-05,0.0001,"(40, 40, 40, 40)",0.5,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (40, 40, 40, 40), 'NN__learning_rate_init': 0.5}",0.298620909,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.364535974,0.017616542,166,0.30007718,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.363180376,0.016865038,,
184,0.628893042,0.279928476,0.004274352,4.41E-05,0.0001,"(55, 55, 55, 55)",0.5,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (55, 55, 55, 55), 'NN__learning_rate_init': 0.5}",0.369244192,0.298620909,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.364535974,0.017616542,166,0.367687747,0.30007718,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.363180376,0.016865038,,
28,0.191236178,0.032100611,0.004778258,0.002700584,0.0001,"(40,)",0.5,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (40,), 'NN__learning_rate_init': 0.5}",0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.298620909,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.364535974,0.017616542,176,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.30007718,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.363180376,0.016865038,,
72,0.222113752,0.041174535,0.003770256,0.000122085,0.0001,"(35, 35)",0.5,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (35, 35), 'NN__learning_rate_init': 0.5}",0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.298620909,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.364535974,0.017616542,176,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.30007718,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.363180376,0.016865038,,
152,0.283767907,0.044412029,0.003778982,0.00013362,0.0001,"(15, 15, 15, 15)",0.5,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (15, 15, 15, 15), 'NN__learning_rate_init': 0.5}",0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.298620909,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.364535974,0.017616542,176,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.30007718,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.363180376,0.016865038,,
164,0.35384229,0.096088787,0.003903882,8.85E-05,0.0001,"(30, 30, 30, 30)",0.5,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (30, 30, 30, 30), 'NN__learning_rate_init': 0.5}",0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.298620909,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.364535974,0.017616542,176,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.30007718,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.363180376,0.016865038,,
84,0.264934285,0.053445393,0.003802061,6.85E-05,0.0001,"(50, 50)",0.5,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'NN__learning_rate_init': 0.5}",0.369244192,0.369244192,0.298620909,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.298620909,0.369244192,0.369244192,0.359827755,0.0240073,180,0.367687747,0.367687747,0.30007718,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.30007718,0.367687747,0.367687747,0.358673005,0.022983173,,
96,0.213463132,0.027640007,0.003774865,0.000294801,0.0001,"(5, 5, 5)",0.5,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (5, 5, 5), 'NN__learning_rate_init': 0.5}",0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.298620909,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.298620909,0.369244192,0.369244192,0.359827755,0.0240073,180,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.30007718,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.30007718,0.367687747,0.367687747,0.358673005,0.022983173,,
128,0.341583554,0.087183661,0.003958702,0.000125848,0.0001,"(45, 45, 45)",0.5,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (45, 45, 45), 'NN__learning_rate_init': 0.5}",0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.298620909,0.298620909,0.359827755,0.0240073,180,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.30007718,0.30007718,0.358673005,0.022983173,,
132,0.337911193,0.107168136,0.004089848,0.00034695,0.0001,"(50, 50, 50)",0.5,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50, 50), 'NN__learning_rate_init': 0.5}",0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.298620909,0.369244192,0.298620909,0.359827755,0.0240073,180,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.30007718,0.367687747,0.30007718,0.358673005,0.022983173,,
68,0.203870583,0.039571646,0.003731092,7.91E-05,0.0001,"(30, 30)",0.5,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (30, 30), 'NN__learning_rate_init': 0.5}",0.369244192,0.369244192,0.369244192,0.369244192,0.298620909,0.369244192,0.369244192,0.369244192,0.369244192,0.298620909,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.359827755,0.0240073,184,0.367687747,0.367687747,0.367687747,0.367687747,0.30007718,0.367687747,0.367687747,0.367687747,0.367687747,0.30007718,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.358673005,0.022983173,,
100,0.226460361,0.042102565,0.003680785,5.05E-05,0.0001,"(10, 10, 10)",0.5,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (10, 10, 10), 'NN__learning_rate_init': 0.5}",0.369244192,0.369244192,0.298620909,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.298620909,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.359827755,0.0240073,184,0.367687747,0.367687747,0.30007718,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.30007718,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.358673005,0.022983173,,
136,0.408880456,0.134008897,0.00406181,5.02E-05,0.0001,"(55, 55, 55)",0.5,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (55, 55, 55), 'NN__learning_rate_init': 0.5}",0.369244192,0.298620909,0.369244192,0.369244192,0.298620909,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.359827755,0.0240073,184,0.367687747,0.30007718,0.367687747,0.367687747,0.30007718,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.358673005,0.022983173,,
176,0.446732585,0.177469624,0.004079501,3.79E-05,0.0001,"(45, 45, 45, 45)",0.5,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (45, 45, 45, 45), 'NN__learning_rate_init': 0.5}",0.298620909,0.298620909,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.359827755,0.0240073,184,0.30007718,0.30007718,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.358673005,0.022983173,,
180,0.435043987,0.11874298,0.004137564,4.64E-05,0.0001,"(50, 50, 50, 50)",0.5,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50, 50, 50), 'NN__learning_rate_init': 0.5}",0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.298620909,0.298620909,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.359827755,0.0240073,184,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.30007718,0.30007718,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.358673005,0.022983173,,
120,0.299834331,0.073067849,0.003861841,7.41E-05,0.0001,"(35, 35, 35)",0.5,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (35, 35, 35), 'NN__learning_rate_init': 0.5}",0.298620909,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.298620909,0.369244192,0.298620909,0.369244192,0.369244192,0.369244192,0.355119536,0.028249313,189,0.30007718,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.30007718,0.367687747,0.30007718,0.367687747,0.367687747,0.367687747,0.354165634,0.027044227,,
124,0.316456175,0.091373109,0.003866609,4.06E-05,0.0001,"(40, 40, 40)",0.5,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (40, 40, 40), 'NN__learning_rate_init': 0.5}",0.369244192,0.298620909,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.298620909,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.298620909,0.369244192,0.355119536,0.028249313,189,0.367687747,0.30007718,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.30007718,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.30007718,0.367687747,0.354165634,0.027044227,,
156,0.302014955,0.055941259,0.003814872,5.53E-05,0.0001,"(20, 20, 20, 20)",0.5,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (20, 20, 20, 20), 'NN__learning_rate_init': 0.5}",0.369244192,0.298620909,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.298620909,0.298620909,0.369244192,0.369244192,0.369244192,0.369244192,0.355119536,0.028249313,189,0.367687747,0.30007718,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.30007718,0.30007718,0.367687747,0.367687747,0.367687747,0.367687747,0.354165634,0.027044227,,
188,0.626699909,0.211637408,0.004378001,0.000148196,0.0001,"(60, 60, 60, 60)",0.5,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (60, 60, 60, 60), 'NN__learning_rate_init': 0.5}",0.369244192,0.298620909,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.369244192,0.298620909,0.369244192,0.369244192,0.369244192,0.298620909,0.369244192,0.369244192,0.355119536,0.028249313,189,0.367687747,0.30007718,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.367687747,0.30007718,0.367687747,0.367687747,0.367687747,0.30007718,0.367687747,0.367687747,0.354165634,0.027044227,,
